集計年,産業大分類コード,産業大分類名,業種中分類コード,業種中分類名,年齢,所定内給与額（万円）,年間賞与その他特別給与額（万円）,一人当たり賃金（万円）
2018,O,教育，学習支援業,82,その他の教育，学習支援業,30～34歳,26.292,57.7341,373.2384
2018,O,教育，学習支援業,82,その他の教育，学習支援業,35～39歳,29.5248,69.4525,423.7507
2018,O,教育，学習支援業,82,その他の教育，学習支援業,40～44歳,33.7271,82.3798,487.1045
2018,O,教育，学習支援業,82,その他の教育，学習支援業,45～49歳,34.4846,89.0227,502.8378
2018,O,教育，学習支援業,82,その他の教育，学習支援業,50～54歳,39.9567,101.5722,581.0523
2018,O,教育，学習支援業,82,その他の教育，学習支援業,55～59歳,39.6218,105.6356,581.0974
2018,O,教育，学習支援業,82,その他の教育，学習支援業,60～64歳,27.884,61.3741,395.9824
2018,O,教育，学習支援業,82,その他の教育，学習支援業,65～69歳,23.9062,32.4496,319.324
2018,O,教育，学習支援業,82,その他の教育，学習支援業,70歳～,25.3665,34.8281,339.2258
2018,P,医療，福祉,83,医療業,年齢計,31.598,79.7114,458.8873
2018,P,医療，福祉,83,医療業,～19歳,17.6509,7.7783,219.5896
2018,P,医療，福祉,83,医療業,20～24歳,23.024,39.6584,315.9467
2018,P,医療，福祉,83,医療業,25～29歳,26.0068,65.36,377.4416
2018,P,医療，福祉,83,医療業,30～34歳,29.0057,71.2077,419.2759
2018,P,医療，福祉,83,医療業,35～39歳,31.6121,81.8895,461.2353
2018,P,医療，福祉,83,医療業,40～44歳,32.4569,87.8597,477.3431
2018,P,医療，福祉,83,医療業,45～49歳,34.9392,96.1198,515.3901
2018,P,医療，福祉,83,医療業,50～54歳,36.8291,103.0591,545.0083
2018,P,医療，福祉,83,医療業,55～59歳,38.7656,105.8777,571.0653
2018,P,医療，福祉,83,医療業,60～64歳,34.1547,80.3574,490.2143
2018,P,医療，福祉,83,医療業,65～69歳,36.877,51.9011,494.4249
2018,P,医療，福祉,83,医療業,70歳～,48.5025,48.8758,630.9055
2018,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,年齢計,22.6544,19.6643,291.5172
2018,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,～19歳,17.6484,1.548,213.3292
2018,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,20～24歳,19.944,9.9514,249.2792
2018,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,25～29歳,20.9725,22.9002,274.5704
2018,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,30～34歳,22.4343,18.2851,287.4968
2018,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,35～39歳,23.2744,21.647,300.9395
2018,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,40～44歳,23.6485,22.5361,306.3187
2018,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,45～49歳,23.4912,18.0968,299.9913
2018,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,50～54歳,22.9768,14.0406,289.7623
2018,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,55～59歳,23.6329,22.2417,305.8361
2018,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,60～64歳,22.7603,34.2444,307.3674
2018,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,65～69歳,21.1086,10.8461,264.1491
2018,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,70歳～,26.0002,15.2252,327.2274
2018,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,年齢計,25.1613,50.4152,352.3508
2018,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,～19歳,17.5537,5.9237,216.5687
2018,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,20～24歳,19.9116,25.4112,264.351
2018,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,25～29歳,21.439,41.6934,298.9614
2018,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,30～34歳,23.815,53.8992,339.6795
2018,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,35～39歳,25.5919,61.1687,368.2716
2018,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,40～44歳,27.5157,68.0147,398.203
2018,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,45～49歳,28.1916,69.4453,407.7449
2018,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,50～54歳,29.9209,66.7062,425.7565
2018,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,55～59歳,29.3647,58.9666,411.343
2018,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,60～64歳,21.633,26.054,285.6502
2018,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,65～69歳,18.0229,8.8595,225.1345
2018,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,70歳～,17.2651,3.6916,210.8726
2019,E,製造業,09,食料品製造業,年齢計,23.7567,56.293,341.3732
2019,E,製造業,09,食料品製造業,～19歳,17.0388,12.4102,216.8754
2019,E,製造業,09,食料品製造業,20～24歳,18.4448,32.6515,253.9888
2019,E,製造業,09,食料品製造業,25～29歳,20.928,49.2006,300.3362
2019,E,製造業,09,食料品製造業,30～34歳,22.4977,59.5729,329.5457
2019,E,製造業,09,食料品製造業,35～39歳,24.8452,64.756,362.8981
2019,E,製造業,09,食料品製造業,40～44歳,26.8458,69.7523,391.9023
2019,E,製造業,09,食料品製造業,45～49歳,27.388,77.5225,406.1786
2019,E,製造業,09,食料品製造業,50～54歳,27.2752,70.5258,397.8287
2019,E,製造業,09,食料品製造業,55～59歳,26.5678,68.6605,387.4742
2019,E,製造業,09,食料品製造業,60～64歳,19.5833,26.4632,261.4633
2019,E,製造業,09,食料品製造業,65～69歳,18.354,11.3861,231.6345
2019,E,製造業,09,食料品製造業,70歳～,17.7317,7.2963,220.0762
2019,E,製造業,10,飲料・たばこ・飼料製造業,年齢計,28.0173,92.4024,428.61
2019,E,製造業,10,飲料・たばこ・飼料製造業,～19歳,17.6778,16.2493,228.3827
2019,E,製造業,10,飲料・たばこ・飼料製造業,20～24歳,19.9407,52.6562,291.9443
2019,E,製造業,10,飲料・たばこ・飼料製造業,25～29歳,22.648,69.0186,340.795
2019,E,製造業,10,飲料・たばこ・飼料製造業,30～34歳,24.802,77.9001,375.5244
2019,E,製造業,10,飲料・たばこ・飼料製造業,35～39歳,27.2871,93.1187,420.5633
2019,E,製造業,10,飲料・たばこ・飼料製造業,40～44歳,29.5869,101.8416,456.8842
2019,E,製造業,10,飲料・たばこ・飼料製造業,45～49歳,33.1494,122.4458,520.2387
2019,E,製造業,10,飲料・たばこ・飼料製造業,50～54歳,33.5685,128.3851,531.2074
2019,E,製造業,10,飲料・たばこ・飼料製造業,55～59歳,32.3225,110.3712,498.2416
2019,E,製造業,10,飲料・たばこ・飼料製造業,60～64歳,22.86,46.4122,320.7322
2019,E,製造業,10,飲料・たばこ・飼料製造業,65～69歳,22.8557,24.4081,298.676
2019,E,製造業,10,飲料・たばこ・飼料製造業,70歳～,19.9141,14.6362,253.6059
2019,E,製造業,11,繊維工業,年齢計,22.3227,48.2441,316.1167
2019,E,製造業,11,繊維工業,～19歳,15.6498,7.1581,194.9561
2019,E,製造業,11,繊維工業,20～24歳,17.2177,29.2252,235.837
2019,E,製造業,11,繊維工業,25～29歳,19.1855,39.2109,269.4372
2019,E,製造業,11,繊維工業,30～34歳,20.9314,45.0205,296.1969
2019,E,製造業,11,繊維工業,35～39歳,22.0322,51.8363,316.2226
2019,E,製造業,11,繊維工業,40～44歳,24.1253,57.2449,346.7482
2019,E,製造業,11,繊維工業,45～49歳,25.7878,64.7756,374.2288
2019,E,製造業,11,繊維工業,50～54歳,26.2456,67.7341,382.6817
2019,E,製造業,11,繊維工業,55～59歳,24.6046,59.5461,354.8009
2019,E,製造業,11,繊維工業,60～64歳,19.8562,29.7294,268.004
2019,E,製造業,11,繊維工業,65～69歳,19.507,20.3149,254.3989
2019,E,製造業,11,繊維工業,70歳～,18.0507,7.3911,223.9989
2019,E,製造業,12,木材・木製品製造業（家具を除く）,年齢計,24.6061,52.5306,347.8037
2019,E,製造業,12,木材・木製品製造業（家具を除く）,～19歳,16.9782,10.7602,214.4983
2019,E,製造業,12,木材・木製品製造業（家具を除く）,20～24歳,18.9065,33.9888,260.867
2019,E,製造業,12,木材・木製品製造業（家具を除く）,25～29歳,20.7333,43.7993,292.5991
2019,E,製造業,12,木材・木製品製造業（家具を除く）,30～34歳,22.6225,51.9261,323.3964
2019,E,製造業,12,木材・木製品製造業（家具を除く）,35～39歳,25.1806,60.6376,362.8045
2019,E,製造業,12,木材・木製品製造業（家具を除く）,40～44歳,26.2935,65.2457,380.7672
2019,E,製造業,12,木材・木製品製造業（家具を除く）,45～49歳,28.3617,67.6852,408.0255
2019,E,製造業,12,木材・木製品製造業（家具を除く）,50～54歳,28.4838,64.228,406.0334
2019,E,製造業,12,木材・木製品製造業（家具を除く）,55～59歳,26.9864,60.002,383.839
2019,E,製造業,12,木材・木製品製造業（家具を除く）,60～64歳,22.4965,30.2363,300.1942
2019,E,製造業,12,木材・木製品製造業（家具を除く）,65～69歳,20.0247,20.7632,261.0601
2019,E,製造業,12,木材・木製品製造業（家具を除く）,70歳～,21.1395,14.1648,267.8386
2019,E,製造業,13,家具・装備品製造業,年齢計,27.3274,73.5681,401.4966
2019,E,製造業,13,家具・装備品製造業,～19歳,18.0451,18.4788,235.0198
2019,E,製造業,13,家具・装備品製造業,20～24歳,19.3634,41.4152,273.776
2019,E,製造業,13,家具・装備品製造業,25～29歳,22.2464,53.7501,320.7071
2019,E,製造業,13,家具・装備品製造業,30～34歳,24.653,63.4016,359.2382
2019,E,製造業,13,家具・装備品製造業,35～39歳,26.7462,75.3847,396.3385
2019,E,製造業,13,家具・装備品製造業,40～44歳,29.2168,80.0955,430.697
2019,E,製造業,13,家具・装備品製造業,45～49歳,31.3785,97.1486,473.6908
2019,E,製造業,13,家具・装備品製造業,50～54歳,34.0659,113.6628,522.4533
2019,E,製造業,13,家具・装備品製造業,55～59歳,32.3877,90.5292,479.1818
2019,E,製造業,13,家具・装備品製造業,60～64歳,24.0895,44.7395,333.8131
2019,E,製造業,13,家具・装備品製造業,65～69歳,21.4256,22.9076,280.0152
2019,E,製造業,13,家具・装備品製造業,70歳～,21.6624,23.5355,283.484
2019,E,製造業,14,パルプ・紙・紙加工品製造業,年齢計,27.2769,82.3665,409.6891
2019,E,製造業,14,パルプ・紙・紙加工品製造業,～19歳,17.5597,13.6338,224.3501
2019,E,製造業,14,パルプ・紙・紙加工品製造業,20～24歳,19.2968,46.9696,278.5313
2019,E,製造業,14,パルプ・紙・紙加工品製造業,25～29歳,22.1065,64.7766,330.0542
2019,E,製造業,14,パルプ・紙・紙加工品製造業,30～34歳,24.4145,72.717,365.6911
2019,E,製造業,14,パルプ・紙・紙加工品製造業,35～39歳,26.6326,83.8781,403.469
2019,E,製造業,14,パルプ・紙・紙加工品製造業,40～44歳,28.3116,90.4264,430.1653
2019,E,製造業,14,パルプ・紙・紙加工品製造業,45～49歳,31.0437,107.8108,480.3353
2019,E,製造業,14,パルプ・紙・紙加工品製造業,50～54歳,33.561,104.7223,507.4544
2019,E,製造業,14,パルプ・紙・紙加工品製造業,55～59歳,32.4835,104.6502,494.4525
2019,E,製造業,14,パルプ・紙・紙加工品製造業,60～64歳,24.4081,52.7556,345.6532
2019,E,製造業,14,パルプ・紙・紙加工品製造業,65～69歳,20.2209,26.0311,268.6824
2019,E,製造業,14,パルプ・紙・紙加工品製造業,70歳～,19.496,20.2048,254.1568
2019,E,製造業,15,印刷・同関連業,年齢計,28.2731,60.4496,399.727
2019,E,製造業,15,印刷・同関連業,～19歳,18.3374,14.5369,234.5853
2019,E,製造業,15,印刷・同関連業,20～24歳,20.0372,33.0948,273.5418
2019,E,製造業,15,印刷・同関連業,25～29歳,21.9453,44.3086,307.6517
2019,E,製造業,15,印刷・同関連業,30～34歳,24.039,53.2064,341.6747
2019,E,製造業,15,印刷・同関連業,35～39歳,27.399,63.6401,392.4278
2019,E,製造業,15,印刷・同関連業,40～44歳,29.7088,67.5771,424.0822
2019,E,製造業,15,印刷・同関連業,45～49歳,31.7609,74.8689,455.9995
2019,E,製造業,15,印刷・同関連業,50～54歳,33.2316,75.1228,473.9021
2019,E,製造業,15,印刷・同関連業,55～59歳,34.0198,74.1089,482.3466
2019,E,製造業,15,印刷・同関連業,60～64歳,24.9617,37.6161,337.1567
2019,E,製造業,15,印刷・同関連業,65～69歳,22.7908,14.2243,287.7134
2019,E,製造業,15,印刷・同関連業,70歳～,33.8665,9.3343,415.7321
2019,E,製造業,16,化学工業,年齢計,35.036,157.6668,578.0992
2019,E,製造業,16,化学工業,～19歳,18.2799,22.0244,241.3826
2019,E,製造業,16,化学工業,20～24歳,21.3259,67.8582,323.7695
2019,E,製造業,16,化学工業,25～29歳,25.1326,99.8682,401.4598
2019,E,製造業,16,化学工業,30～34歳,29.1712,126.9352,476.99
2019,E,製造業,16,化学工業,35～39歳,33.6332,151.2265,554.8246
2019,E,製造業,16,化学工業,40～44歳,37.2211,167.8211,614.4748
2019,E,製造業,16,化学工業,45～49歳,40.2852,191.8654,675.2881
2019,E,製造業,16,化学工業,50～54歳,45.8276,234.3521,784.2833
2019,E,製造業,16,化学工業,55～59歳,45.6695,230.962,778.9964
2019,E,製造業,16,化学工業,60～64歳,31.6344,107.1737,486.7861
2019,E,製造業,16,化学工業,65～69歳,27.0603,41.2542,365.9775
2019,E,製造業,16,化学工業,70歳～,22.7414,47.9191,320.816
2019,E,製造業,18,プラスチック製品製造業（別掲を除く）,年齢計,27.1152,80.1846,405.5674
2019,E,製造業,18,プラスチック製品製造業（別掲を除く）,～19歳,18.2177,14.947,233.5592
2019,E,製造業,18,プラスチック製品製造業（別掲を除く）,20～24歳,19.6741,43.0266,279.1163
2019,E,製造業,18,プラスチック製品製造業（別掲を除く）,25～29歳,22.3056,61.6557,329.3227
2019,E,製造業,18,プラスチック製品製造業（別掲を除く）,30～34歳,24.6692,75.3607,371.3908
2019,E,製造業,18,プラスチック製品製造業（別掲を除く）,35～39歳,27.5221,86.8446,417.1098
2019,E,製造業,18,プラスチック製品製造業（別掲を除く）,40～44歳,29.2551,91.0969,442.1578
2019,E,製造業,18,プラスチック製品製造業（別掲を除く）,45～49歳,30.5092,101.9092,468.0194
2019,E,製造業,18,プラスチック製品製造業（別掲を除く）,50～54歳,31.9934,107.7393,491.6598
2019,E,製造業,18,プラスチック製品製造業（別掲を除く）,55～59歳,31.7809,94.8582,476.2289
2019,E,製造業,18,プラスチック製品製造業（別掲を除く）,60～64歳,22.7788,37.0427,310.388
2019,E,製造業,18,プラスチック製品製造業（別掲を除く）,65～69歳,22.3946,25.373,294.1087
2019,E,製造業,18,プラスチック製品製造業（別掲を除く）,70歳～,22.063,22.1195,286.8755
2019,E,製造業,19,ゴム製品製造業,年齢計,29.0223,106.1749,454.4424
2019,E,製造業,19,ゴム製品製造業,～19歳,18.128,15.2515,232.7872
2019,E,製造業,19,ゴム製品製造業,20～24歳,19.8432,47.5131,285.6312
2019,E,製造業,19,ゴム製品製造業,25～29歳,23.2736,70.4672,349.7509
2019,E,製造業,19,ゴム製品製造業,30～34歳,26.089,90.1028,403.1703
2019,E,製造業,19,ゴム製品製造業,35～39歳,29.8016,112.9992,470.6182
2019,E,製造業,19,ゴム製品製造業,40～44歳,31.9127,129.7402,512.6924
2019,E,製造業,19,ゴム製品製造業,45～49歳,32.1832,127.4608,513.6594
2019,E,製造業,19,ゴム製品製造業,50～54歳,35.0603,149.9815,570.7057
2019,E,製造業,19,ゴム製品製造業,55～59歳,35.2027,139.5657,561.9976
2019,E,製造業,19,ゴム製品製造業,60～64歳,24.5344,61.8251,356.2384
2019,E,製造業,19,ゴム製品製造業,65～69歳,21.1669,29.0283,283.0307
2019,E,製造業,19,ゴム製品製造業,70歳～,20.5691,16.6038,263.4331
2019,E,製造業,21,窯業・土石製品製造業,年齢計,28.8785,92.6183,439.1609
2019,E,製造業,21,窯業・土石製品製造業,～19歳,18.2854,18.027,237.4517
2019,E,製造業,21,窯業・土石製品製造業,20～24歳,19.3724,42.7808,275.2501
2019,E,製造業,21,窯業・土石製品製造業,25～29歳,22.3962,65.1195,333.8741
2019,E,製造業,21,窯業・土石製品製造業,30～34歳,25.575,81.7884,388.6879
2019,E,製造業,21,窯業・土石製品製造業,35～39歳,28.4948,94.4531,436.3911
2019,E,製造業,21,窯業・土石製品製造業,40～44歳,30.5032,108.057,474.095
2019,E,製造業,21,窯業・土石製品製造業,45～49歳,31.7179,109.0788,489.693
2019,E,製造業,21,窯業・土石製品製造業,50～54歳,34.0571,123.0333,531.7182
2019,E,製造業,21,窯業・土石製品製造業,55～59歳,33.8003,115.6565,521.2606
2019,E,製造業,21,窯業・土石製品製造業,60～64歳,26.338,60.3885,376.4443
2019,E,製造業,21,窯業・土石製品製造業,65～69歳,22.0427,29.8815,294.3938
2019,E,製造業,21,窯業・土石製品製造業,70歳～,20.9076,20.2339,271.1254
2019,E,製造業,22,鉄鋼業,年齢計,30.7853,124.4108,493.8342
2019,E,製造業,22,鉄鋼業,～19歳,18.2864,20.0401,239.4763
2019,E,製造業,22,鉄鋼業,20～24歳,20.9495,57.3305,308.7244
2019,E,製造業,22,鉄鋼業,25～29歳,24.3401,88.4705,380.5521
2019,E,製造業,22,鉄鋼業,30～34歳,27.9442,109.727,445.0572
2019,E,製造業,22,鉄鋼業,35～39歳,31.2589,132.0645,507.1714
2019,E,製造業,22,鉄鋼業,40～44歳,33.8204,143.578,549.4229
2019,E,製造業,22,鉄鋼業,45～49歳,36.8341,161.065,603.0746
2019,E,製造業,22,鉄鋼業,50～54歳,41.5629,201.2383,699.9929
2019,E,製造業,22,鉄鋼業,55～59歳,38.7261,173.3246,638.0379
2019,E,製造業,22,鉄鋼業,60～64歳,26.0557,94.975,407.6437
2019,E,製造業,22,鉄鋼業,65～69歳,24.7844,55.441,352.8541
2019,E,製造業,22,鉄鋼業,70歳～,22.69,19.7401,292.0201
2019,E,製造業,23,非鉄金属製造業,年齢計,30.9979,120.7487,492.7231
2019,E,製造業,23,非鉄金属製造業,～19歳,18.0156,20.425,236.6119
2019,E,製造業,23,非鉄金属製造業,20～24歳,20.4851,60.3358,306.1568
2019,E,製造業,23,非鉄金属製造業,25～29歳,24.0781,81.587,370.5241
2019,E,製造業,23,非鉄金属製造業,30～34歳,27.4893,102.3523,432.2242
2019,E,製造業,23,非鉄金属製造業,35～39歳,30.2469,117.555,480.5181
2019,E,製造業,23,非鉄金属製造業,40～44歳,32.9492,132.0996,527.4897
2019,E,製造業,23,非鉄金属製造業,45～49歳,35.376,148.2608,572.7732
2019,E,製造業,23,非鉄金属製造業,50～54歳,37.781,163.468,616.8399
2019,E,製造業,23,非鉄金属製造業,55～59歳,40.0826,175.566,656.5575
2019,E,製造業,23,非鉄金属製造業,60～64歳,26.8973,92.4513,415.2184
2019,E,製造業,23,非鉄金属製造業,65～69歳,21.7101,39.2541,299.7748
2019,E,製造業,23,非鉄金属製造業,70歳～,31.2518,61.936,436.957
2019,E,製造業,24,金属製品製造業,年齢計,27.9552,83.0782,418.5408
2019,E,製造業,24,金属製品製造業,～19歳,18.2137,15.9957,234.5596
2019,E,製造業,24,金属製品製造業,20～24歳,19.6046,43.4732,278.7289
2019,E,製造業,24,金属製品製造業,25～29歳,22.261,63.7533,330.8853
2019,E,製造業,24,金属製品製造業,30～34歳,25.1169,79.1993,380.6017
2019,E,製造業,24,金属製品製造業,35～39歳,27.7681,83.0262,416.2429
2019,E,製造業,24,金属製品製造業,40～44歳,29.2523,98.2036,449.231
2019,E,製造業,24,金属製品製造業,45～49歳,31.7378,103.536,484.3901
2019,E,製造業,24,金属製品製造業,50～54歳,33.3434,108.2373,508.358
2019,E,製造業,24,金属製品製造業,55～59歳,32.778,104.5213,497.8569
2019,E,製造業,24,金属製品製造業,60～64歳,28.5042,65.8737,407.9236
2019,E,製造業,24,金属製品製造業,65～69歳,25.1233,33.992,335.472
2019,E,製造業,24,金属製品製造業,70歳～,23.2309,29.3357,308.1062
2019,E,製造業,25,はん用機械器具製造業,年齢計,31.471,128.8902,506.5423
2019,E,製造業,25,はん用機械器具製造業,～19歳,18.1599,19.2406,237.1594
2019,E,製造業,25,はん用機械器具製造業,20～24歳,19.9715,56.428,296.0865
2019,E,製造業,25,はん用機械器具製造業,25～29歳,23.7791,90.0423,375.3915
2019,E,製造業,25,はん用機械器具製造業,30～34歳,27.2677,111.5799,438.7919
2019,E,製造業,25,はん用機械器具製造業,35～39歳,30.74,126.3106,495.1912
2019,E,製造業,25,はん用機械器具製造業,40～44歳,33.2466,141.6816,540.641
2019,E,製造業,25,はん用機械器具製造業,45～49歳,36.3525,157.928,594.1578
2019,E,製造業,25,はん用機械器具製造業,50～54歳,40.4645,185.5974,671.1715
2019,E,製造業,25,はん用機械器具製造業,55～59歳,38.8366,178.4496,644.4883
2019,E,製造業,25,はん用機械器具製造業,60～64歳,28.0382,92.8783,429.3373
2019,E,製造業,25,はん用機械器具製造業,65～69歳,27.115,53.1936,378.574
2019,E,製造業,25,はん用機械器具製造業,70歳～,29.0705,43.9515,392.7973
2019,E,製造業,26,生産用機械器具製造業,年齢計,30.6311,127.4025,494.9762
2019,E,製造業,26,生産用機械器具製造業,～19歳,17.7918,13.3109,226.8121
2019,E,製造業,26,生産用機械器具製造業,20～24歳,19.9545,50.5557,290.0094
2019,E,製造業,26,生産用機械器具製造業,25～29歳,23.4299,84.9842,366.1436
2019,E,製造業,26,生産用機械器具製造業,30～34歳,26.6212,107.6408,427.0957
2019,E,製造業,26,生産用機械器具製造業,35～39歳,29.9766,130.3932,490.1129
2019,E,製造業,26,生産用機械器具製造業,40～44歳,32.5245,143.114,533.4083
2019,E,製造業,26,生産用機械器具製造業,45～49歳,35.0735,153.4005,574.2826
2019,E,製造業,26,生産用機械器具製造業,50～54歳,36.8941,162.0121,604.7417
2019,E,製造業,26,生産用機械器具製造業,55～59歳,39.5817,189.3612,664.3418
2019,E,製造業,26,生産用機械器具製造業,60～64歳,29.1412,104.7113,454.4052
2019,E,製造業,26,生産用機械器具製造業,65～69歳,27.1035,116.3048,441.5465
2019,E,製造業,26,生産用機械器具製造業,70歳～,21.9916,37.1868,301.0864
2019,E,製造業,27,業務用機械器具製造業,年齢計,31.5419,122.0361,500.5392
2019,E,製造業,27,業務用機械器具製造業,～19歳,17.5068,19.8566,229.9387
2019,E,製造業,27,業務用機械器具製造業,20～24歳,19.7886,56.1175,293.5806
2019,E,製造業,27,業務用機械器具製造業,25～29歳,23.1531,83.4893,361.3269
2019,E,製造業,27,業務用機械器具製造業,30～34歳,26.9272,99.6906,422.8174
2019,E,製造業,27,業務用機械器具製造業,35～39歳,29.4985,118.5413,472.5228
2019,E,製造業,27,業務用機械器具製造業,40～44歳,32.2158,125.797,512.3863
2019,E,製造業,27,業務用機械器具製造業,45～49歳,35.9358,144.4316,575.6606
2019,E,製造業,27,業務用機械器具製造業,50～54歳,39.1335,164.1177,633.7198
2019,E,製造業,27,業務用機械器具製造業,55～59歳,40.9471,170.3451,661.7107
2019,E,製造業,27,業務用機械器具製造業,60～64歳,26.4833,86.4516,404.2517
2019,E,製造業,27,業務用機械器具製造業,65～69歳,22.7048,36.6432,309.1011
2019,E,製造業,27,業務用機械器具製造業,70歳～,22.6644,32.3904,304.363
2019,E,製造業,28,電子部品・デバイス・電子回路製造業,年齢計,32.1795,130.8232,516.9766
2019,E,製造業,28,電子部品・デバイス・電子回路製造業,～19歳,18.2846,19.8412,239.2568
2019,E,製造業,28,電子部品・デバイス・電子回路製造業,20～24歳,20.4392,54.1377,299.4083
2019,E,製造業,28,電子部品・デバイス・電子回路製造業,25～29歳,23.7256,80.1188,364.8256
2019,E,製造業,28,電子部品・デバイス・電子回路製造業,30～34歳,26.4392,96.9635,414.2337
2019,E,製造業,28,電子部品・デバイス・電子回路製造業,35～39歳,30.0665,115.3797,476.178
2019,E,製造業,28,電子部品・デバイス・電子回路製造業,40～44歳,32.3974,138.9878,527.7571
2019,E,製造業,28,電子部品・デバイス・電子回路製造業,45～49歳,35.9818,154.8191,586.6002
2019,E,製造業,28,電子部品・デバイス・電子回路製造業,50～54歳,39.101,176.4738,645.6857
2019,E,製造業,28,電子部品・デバイス・電子回路製造業,55～59歳,40.0533,178.5074,659.147
2019,E,製造業,28,電子部品・デバイス・電子回路製造業,60～64歳,27.4101,88.6592,417.5806
2019,E,製造業,28,電子部品・デバイス・電子回路製造業,65～69歳,22.8368,31.9876,306.0298
2019,E,製造業,28,電子部品・デバイス・電子回路製造業,70歳～,18.6676,18.1752,242.1867
2019,E,製造業,29,電気機械器具製造業,年齢計,31.672,123.7471,503.8108
2019,E,製造業,29,電気機械器具製造業,～19歳,17.821,20.7546,234.6062
2019,E,製造業,29,電気機械器具製造業,20～24歳,19.695,45.9167,282.2569
2019,E,製造業,29,電気機械器具製造業,25～29歳,24.3577,80.1989,372.4914
2019,E,製造業,29,電気機械器具製造業,30～34歳,26.7403,99.6733,420.5569
2019,E,製造業,29,電気機械器具製造業,35～39歳,30.3301,119.0278,482.9889
2019,E,製造業,29,電気機械器具製造業,40～44歳,32.467,131.6666,521.2709
2019,E,製造業,29,電気機械器具製造業,45～49歳,34.7119,144.8632,561.4054
2019,E,製造業,29,電気機械器具製造業,50～54歳,39.3942,172.2062,644.9369
2019,E,製造業,29,電気機械器具製造業,55～59歳,39.3067,167.217,638.8973
2019,E,製造業,29,電気機械器具製造業,60～64歳,26.841,84.2235,406.3151
2019,E,製造業,29,電気機械器具製造業,65～69歳,24.7945,40.9808,338.5147
2019,E,製造業,29,電気機械器具製造業,70歳～,25.7042,51.9569,360.4074
2019,E,製造業,30,情報通信機械器具製造業,年齢計,34.0462,136.9512,545.5052
2019,E,製造業,30,情報通信機械器具製造業,～19歳,17.1659,20.5347,226.5261
2019,E,製造業,30,情報通信機械器具製造業,20～24歳,20.1271,55.5422,297.0672
2019,E,製造業,30,情報通信機械器具製造業,25～29歳,23.9424,80.959,368.2679
2019,E,製造業,30,情報通信機械器具製造業,30～34歳,27.628,106.451,437.9868
2019,E,製造業,30,情報通信機械器具製造業,35～39歳,31.266,125.0956,500.288
2019,E,製造業,30,情報通信機械器具製造業,40～44歳,34.546,139.7437,554.2959
2019,E,製造業,30,情報通信機械器具製造業,45～49歳,37.4899,160.6064,610.4852
2019,E,製造業,30,情報通信機械器具製造業,50～54歳,41.7437,179.0525,679.9772
2019,E,製造業,30,情報通信機械器具製造業,55～59歳,42.8229,185.8989,699.7732
2019,E,製造業,30,情報通信機械器具製造業,60～64歳,25.0794,71.2143,372.1675
2019,E,製造業,30,情報通信機械器具製造業,65～69歳,24.126,36.9838,326.4962
2019,E,製造業,30,情報通信機械器具製造業,70歳～,23.9922,53.6943,341.6004
2019,E,製造業,31,輸送用機械器具製造業,年齢計,31.3017,127.7999,503.4205
2019,E,製造業,31,輸送用機械器具製造業,～19歳,18.667,20.5237,244.5281
2019,E,製造業,31,輸送用機械器具製造業,20～24歳,20.4871,55.5692,301.4149
2019,E,製造業,31,輸送用機械器具製造業,25～29歳,23.5978,79.8973,363.0714
2019,E,製造業,31,輸送用機械器具製造業,30～34歳,27.0244,103.8622,428.1546
2019,E,製造業,31,輸送用機械器具製造業,35～39歳,30.5972,126.578,493.7447
2019,E,製造業,31,輸送用機械器具製造業,40～44歳,33.1813,139.7395,537.9156
2019,E,製造業,31,輸送用機械器具製造業,45～49歳,37.1712,161.5733,607.6272
2019,E,製造業,31,輸送用機械器具製造業,50～54歳,40.3031,189.071,672.7078
2019,E,製造業,31,輸送用機械器具製造業,55～59歳,42.0836,200.688,705.6914
